date,BTC,ETH,XRP,BNB,DOT,ADA,USDT,LINK,UNI,XLM,GRT,CRO,LTC,FTT,BCH,USDC,SOL,DOGE,LUNA,WBTC,AAVE,1INCH,PCI,ATOM,HT,OKB,ALGO,TRX,XEM,SNX,COMP,NEO,EOS,XMR,VET,BSV,BRG,CEL,MIOTA,SUSHI,THETA,CRV,NU,XTZ,CAKE,CELO,RUNE,DASH,EGLD,KSM,DFI,BUSD,UMA,DAI,MKR,OMI,NEXO,CTC,FTM,FIL,LEO,MATIC,XVS,DCR,ZIL,ALPHA,BAL,VGX,ICX,ZRX,RVN,ETC,ZEC,BTT,ORN,INJ,GNO,BAND,QNT,YFI,REN,SRM,STX,NEAR,WAVES,REV,IOST,ONT,ROSE,SKL,HEGIC,HBAR,CHSB,KCS,RENBTC,EWT,XDC,PAX,DGB,LRC
2017-11-03,119170606689.27892,29082629674.328377,,,,700964281.3048501,,168200000.0,,,,,3004280476.6753426,,10491218884.45149,,,126575968.67968488,,,,,,,,,,,,,,,,,151999999.99999985,,,,,,,,,,,,,2126649540.3576348,,,,,,,,,,,,,,,,,,,,,,178700000.0000018,,1215171372.063499,587686376.2529697,,,,601596074.3779696,,,,,,28021903.057614487,,,,,,,,,,,,,,,,,217062795.67789748
2017-11-04,122709643722.14854,28661773722.698833,,,,682607915.3053,,176100000.0,,,,,2943444781.6052885,,10296112356.16282,,,131731280.92158736,,,,,,,,,,,,,,,,,205000000.0,,,,,,,,,,,,,2100347195.7884371,,,,,,,,,,,,,,,,,,,,,,187500000.00000188,,1145486261.219501,585341882.1841229,,,,617495970.6256588,,,,,,30948107.146499217,,,,,,,,,,,,,,,,,209626781.52839488
2017-11-05,123151763288.12758,28262831911.777287,,,,643717309.37405,,174700000.0,,,,,2931829306.891278,,10489626266.716993,,,130183281.89274749,,,,,,,,,,,,,,,,,212000000.0,,,,,,,,,,,,,2095133739.353008,,,,,,,,,,,,,,,,,,,,,,174500000.00000173,,1275355699.4650617,574899211.5710862,,,,631895876.6613016,,,,,,34942726.675596416,,,,,,,,,,,,,,,,,200691634.4735908
2017-11-06,115991764133.28801,28366297997.77985,,,,679807791.6782501,,167700000.0,,,,,2927213118.646055,,9870325326.198969,,,127740875.72314194,,,,,,,,,,,,,,,,,239000000.0,,,,,,,,,,,,,2102425153.2625494,,,,,,,,,,,,,,,,,,,,,,176900000.00000176,,1347838320.7752934,580933921.2500019,,,,598196096.5639985,,,,,,40865160.53113171,,,,,,,,,,,,,,,,,207853186.6682875
2017-11-07,118397709309.20982,27896330090.728065,,,,687274788.0170499,,177600000.0,,,,,3251414756.008427,,10116460443.664549,,,130551023.2517846,,,,,,,,,,,,,,,,,247000000.0,,,,,,,,,,,,,2223191458.6717978,,,,,,,,,,,,,,,,,,,,,,200300000.000002,,1317093720.0779629,613742779.9712251,,,,610096018.9128977,,,,,,43420185.54880155,,,,,,,,,,,,,,,,,204733440.85139537
2017-11-08,124105500974.0581,29385121460.338467,,,,780612242.25205,,218500000.0,,,,,3352211213.8695645,,10355433465.893024,,,133361898.57042725,,,,,,,,,,,,,,,,,277000000.0,,,,,,,,,,,,,2422201247.7469516,,,,,,,,,,,,,,,,,,,,,,216600000.00000215,,1354547611.7083917,644688673.548614,,,,709995367.0351703,,,,,,42421857.50512532,,,,,,,,,,,,,,,,,223030537.3789832
2017-11-09,118871581314.69075,30568548491.331055,,,,1002755383.3313501,,222200000.0,,,,,3448261843.0599904,,10904700539.528593,,,154844130.6388028,,,,,,,,,,,,,,,,,266000000.0,,,,,,,,,,,,,2500566611.838681,,,,,,,,,,,,,,,,,,,,,,234100000.00000235,,1368629857.6689491,674168274.6078099,,,,821994636.2012817,,,,,,46009727.540999345,,,,,,,,,,,,,,,,,220558779.81809255
2017-11-10,109481365097.99715,28394316414.128548,,,,821058472.42055,,185600000.0,,,,,3171860295.1065288,,16702627647.244703,,,129481418.3683287,,,,,,,,,,,,,,,,,237000000.0,,,,,,,,,,,,,2519337138.2765603,,,,,,,,,,,,,,,,,,,,,,192000000.00000194,,1403213995.104696,611434861.193926,,,,679595565.4043686,,,,,,36083653.03036636,,,,,,,,,,,,,,,,,197936660.43929973
2017-11-11,105720270733.6465,30062153376.45891,,,,846259585.064,,181300000.0,,,,,3342203470.0810256,,22254979008.061974,,,130951110.67082171,,,,,,,,,,,,,,,,,227000000.0,,,,,,,,,,,,,2650021004.0137253,,,,,,,,,,,,,,,,,,,,,,193100000.00000194,,1871912484.117828,656678247.0746137,,,,675195594.1156993,,,,,,35201795.377942994,,,,,,,,,,,,,,,,,216177597.62134778
2017-11-12,98026574960.46149,29282893933.08006,,,,749810882.3545,,168300000.0,,,,,3149623665.753029,,23127856743.351967,,,118552781.12644835,,,,,,,,,,,,,,,,,206000000.0,,,,,,,,,,,,,3827305328.835866,,,,,,,,,,,,,,,,,,,,,,194200000.00000197,,1431448183.7867436,732338421.0648303,,,,552796392.8127354,,,,,,31224042.37659351,,,,,,,,,,,,,,,,,175895805.12114096
2017-11-13,108782985152.87079,30110334156.417503,,,,799590857.9465001,,183700000.0,,,,,3282813054.585493,,22771218696.35996,,,129864730.48736581,,,,,,,,,,,,,,,,,218000000.0,,,,,,,,,,,,,3263908743.883641,,,,,,,,,,,,,,,,,,,,,,194100000.00000194,,1547077726.3620563,687909521.7425768,,,,611696008.4724137,,,,,,31124548.945030436,,,,,,,,,,,,,,,,,190119159.89082378
2017-11-14,110037903919.9983,32042727838.745712,,,,814835975.47155,,188000000.0,,,,,3344477002.006503,,21038670916.494915,,,130887591.52447602,,,,,,,,,,,,,,,,,234000000.0,,,,,,,,,,,,,3253906871.2003565,,,,,,,,,,,,,,,,,,,,,,199400000.000002,,1695992896.3915823,707735500.192321,,,,626095914.5080565,,,,,,32280116.567666046,,,,,,,,,,,,,,,,,184508268.94893938
2017-11-15,121496780911.94307,31712546514.42761,,,,826969844.5221,,182800000.0,,,,,3400748035.682291,,20023128196.422382,,,144889231.36769056,,,,,,,,,,,,,,,,,261000000.0,,,,,,,,,,,,,3250349479.697792,,,,,,,,,,,,,,,,,,,,,,198800000.000002,,1684814853.3425925,755890323.1856791,,,,652295743.5451291,,,,,,30851247.48181994,,,,,,,,,,,,,,,,,195769564.85620728
2017-11-16,131027968187.57133,31634965660.050533,,,,855282205.64005,,168500000.0,,,,,3807637457.106414,,15066368101.01209,,,147704695.1763319,,,,,,,,,,,,,,,,,281000000.0,,,,,,,,,,,,,3216950978.3521085,,,,,,,,,,,,,,,,,,,,,,190100000.0000019,,1645299825.48624,778063443.4042623,,,,664295665.2414975,,,,,,30537371.59945622,,,,,,,,,,,,,,,,,179044512.41054723
2017-11-17,128479265887.46448,31775800108.60856,,,,800213107.6414,,156100000.0,,,,,3628683754.60662,,19800779831.32351,,,145372864.88307208,,,,,,,,,,,,,,,,,255000000.0,,,,,,,,,,,,,3263263242.346481,,,,,,,,,,,,,,,,,,,,,,184500000.00000185,,1671246545.728603,766704339.1022631,,,,637695838.8145467,,,,,,29569902.6402976,,,,,,,,,,,,,,,,,206168831.70923337
2017-11-18,129843369916.29216,33213008236.305542,,,,818258348.7935001,,172700000.0,,,,,3740754543.0675707,,20900891397.95692,,,147741325.1763319,,,,,,,,,,,,,,,,,264000000.0,,,,,,,,,,,,,3491915979.164983,,,,,,,,,,,,,,,,,,,,,,202400000.00000203,,1722622397.8070753,787626088.7718121,,,,663395671.1142699,,,,,,30412683.066052254,,,,,,,,,,,,,,,,,237339618.96621838
2017-11-19,134227055542.2917,33981950473.2404,,,,873327446.79215,,159100000.0,,,,,3868096016.833894,,19713225324.2682,,,152125245.52381444,,,,,,,,,,,,,,,,,246000000.0,,,,,,,,,,,,,3407796661.2595515,,,,,,,,,,,,,,,,,,,,,,200500000.00000203,,1756431566.8644092,795540128.85885,,,,681495553.0062938,,,,,,30167126.86385094,,,,,,,,,,,,,,,,,259007252.05718136
2017-11-20,137617189586.68256,35245809508.637665,,,,920929548.452,,161200000.0,,,,,3902737433.9386454,,21014602816.399345,,,153711326.68265435,,,,,,,,,,,,,,,,,266000000.0,,,,,,,,,,,,,3837881719.098811,,,,,,,,,,,,,,,,,,,,,,199000000.000002,,1807873293.7553887,808489299.781618,,,,698395442.7286803,,,,,,30828955.939851873,,,,,,,,,,,,,,,,,260698359.4648087
2017-11-21,135219095278.6314,34563984693.26606,,,,882038942.52075,,157600000.0,,,,,3770575452.6019716,,19708286485.880783,,,154066270.49169284,,,,,,,,,,,,,,,,,266000000.0,,,,,,,,,,,,,3797029022.955365,,,,,,,,,,,,,,,,,,,,,,193000000.00000194,,1728213820.173933,773390705.8029063,,,,688695506.0241152,,,,,,28081509.295260977,,,,,,,,,,,,,,,,,229409136.22093084
2017-11-22,137480977744.53317,36519923836.04302,,,,891683812.7917,,169500000.0,,,,,3885914649.5569305,,21851921070.53967,,,206380257.49513614,,,,,,,,,,,,,,,,,263000000.0,,,,,,,,,,,,,4445617854.487103,,,,,,,,,,,,,,,,,,,,,,230200000.0000023,,1757164740.9344122,852403218.5135844,,,,722695284.1638275,,,,,,31234623.821323387,,,,,,,,,,,,,,,,,235624252.86623034
2017-11-23,133804633041.575,38995525496.43405,,,,852793206.86045,,164500000.0,,,,,3936010762.5493894,,28100875759.99225,,,214021291.41664416,,,,,,,,,,,,,,,,,246000000.0,,,,,,,,,,,,,4339697621.176355,,,,,,,,,,,,,,,,,,,,,,220100000.0000022,,1760659737.75877,831537975.0878484,,,,806094739.9535927,,,,,,32476201.784935366,,,,,,,,,,,,,,,,,229514633.18507513
2017-11-24,136948868383.31673,45130161496.28322,,,,877683194.6564499,,193200000.0,,,,,4185326817.423357,,27257206535.492603,,,212703735.77049568,,,,,,,,,,,,,,,,,258000000.0,,,,,,,,,,,,,4314581748.152399,,,,,,,,,,,,,,,,,,,,,,235200000.00000235,,2058031543.5893855,939307078.4973328,,,,1326891341.5760093,,,,,,36554810.0002736,,,,,,,,,,,,,,,,,270348616.9683264
2017-11-25,146215599660.66183,44581262974.27308,,,,947997410.18015,,180700000.0,,,,,4793779490.299909,,25934924177.418633,,,232333682.64099422,,,,,,,,,,,,,,,,,255000000.0,,,,,,,,,,,,,4911039823.781258,,,,,,,394920000.0,,,,,,,,,,,,,,,234900000.00000235,,2088100629.8845503,926942007.4592905,,,,1140692556.5873492,,,,,,34975677.100753546,,,,,,,,,,,,,,,,,287094074.36874783
2017-11-26,155648502654.8427,45159853846.10874,,,,1136539067.73485,,180600000.0,,,,,4657499710.054556,,29003151992.395794,,,218917926.5195115,,,,,,,,,,,,,,,,,244000000.0,,,,,,,,,,,,,4791497602.007639,,,,,,,404660000.0,,,,,,,,,,,,,,,228200000.00000226,,2137789074.4827168,918451636.2553538,,,,1075292983.342139,,,,,,34463514.02042132,,,,,,,,,,,,,,,,,276910279.1943817
2017-11-27,162597386615.6383,45620568068.59504,,,,1568691480.8429,,186000000.0,,,,,4915646783.913545,,26710267444.747604,,,220177221.0193123,,,,,,,,,,,,,,,,,231999999.9999998,,,,,,,,,,,,,4820579546.611878,,,,,,,421060000.0,,,,,,,,,,,,,,,231600000.00000232,,2420876899.218094,935774196.6995614,,,,1247791857.7274444,,,,,,33401859.430799384,,,,,,,,,,,,,,,,,293624822.1321297
2017-11-28,165504071607.85837,44768964494.34288,,,,3714830678.553,100099.99999999999,177200000.0,,,,,5091722596.257656,,25003986770.738678,,,264468978.17586854,,,,,,,,,,,,,,,,,271000000.0,,,,,,,,,,,,,4720069633.973922,,,,,,,383510000.0,,,,,,,,,,,,,,,227300000.00000226,,3081812889.7530303,982674408.5003781,,,,1168892372.5738177,,,,,,30460160.772694483,,,,,,,,,,,,,,,,,302497977.23766494
2017-11-29,164386236143.8578,41047507608.13566,,,,2797945753.11785,102000.0,149500000.0,,,,,4617113700.470767,,22599380335.167816,,,229084889.97062302,,,,,,,,,,,,,,,,,231000000.0,,,,,,,,,,,,,5154038165.03076,,,,,,,331250000.0,,,,,,,,,,,,,,,191100000.0000019,,2382238847.3961344,824278527.0884221,,,,919194001.9418712,,,,,,26176105.79959555,,,,,,,,,,,,,,,,,247509130.50753385
2017-11-30,166226670250.31613,41769929571.90335,,,,3749054411.7725,101499.99999999999,167900000.0,,,,,4647027882.084515,,22190115612.94578,,,230121891.6477365,,,,,,,,,,,,,,,,,250000000.0,,,,,,,,,,,,,5846541472.746227,,,,,,,380450000.0,,,,,,,,,,,,,,,187500000.00000188,,2561631990.5676622,825829061.931277,,,,1016593366.3774002,,,,,,27186512.253678795,,,,,,,,,,,,,,,,,277810773.076936
2017-12-01,181537819900.10162,44346956727.26412,,,,4134849222.6105,100800.0,177800000.0,,,,,5362610365.09867,,24115016175.01026,,,238445944.67731664,,,,,,,,,,,,,,,,,325000000.0,,,,,,,,,,,,,6061093809.556998,,,,,,,376700000.0,,,,,,,,,,,,,,,203000000.00000206,,2910039264.7795815,912195748.4468449,,,,1108992763.4394422,,,,,,28370650.38409882,,,,,,,,,,,,,,,,,316737291.85348964
2017-12-02,182416537682.38382,44008413232.70029,,,,4147294216.5085,100200.0,207600000.0,,,,,5373024109.748359,,23459749461.83756,,,232420751.53465062,,,,,,,,,,,,,,,,,312000000.0,,,,,,,,,,,,,5924334100.141539,,,,,,,394760000.0,,,,,,,,,,,,,,,214000000.00000215,,2842230378.923704,894618258.5266422,,,,1084592922.6568248,,,,,,29203615.325476967,,,,,,,,,,,,,,,,,342547662.35335624
2017-12-03,188015710947.32104,44483893844.13661,,,,4153516713.4575005,100699.99999999999,233600000.0,,,,,5449091816.61055,,25542351681.744316,,,245120259.8317155,,,,,,,,,,,,,,,,,445000000.0,,,,,,,,,,,,,5915482973.043046,,,,,,,404910000.0,,,,,,,,,,,,,,,209100000.00000212,,2859843287.682056,886182563.3389409,,,,1161692419.5559962,,,,,,28354440.243727077,,,,,,,,,,,,,,,,,385228602.5301177
2017-12-04,194356451444.38156,44889433423.95165,,,,4225075428.3710003,100400.0,228400000.0,,,,,5622361907.960653,,26050688630.4701,,,273298598.96448797,,,,,,,,,,,,,,,,,517000000.0,,,,,,,,,,,,,5952960651.513164,,,,,,,396890000.0,,,,,,,,,,,,,,,227200000.0000023,,2875499938.305407,905756161.3331594,,,,1278591656.748125,,,,,,29737023.561541915,,,,,,,,,,,,,,,,,427364261.7411203
2017-12-05,195105066595.83447,43651899539.729866,,,,3898394338.5485,99720.0,316900000.0,,,,,5441197685.88152,,24028563127.662327,,,276248396.15947634,,,,,,,,,,,,,,,,,806000000.0,,,,,,,,,,,,,5684115499.466092,,,,,,,394950000.0,,,,,,,,,,,,,,,215700000.00000218,,2763366362.8747606,895384516.0331131,,,,1401190856.7460291,,,,,,29582050.040952332,,,,,,,,,,,,,,,,,382093817.38600516
2017-12-06,229961246070.16278,40633565082.290016,,,,3689940690.757,101299.99999999999,286300000.0,,,,,5360782618.116645,,22869600637.52199,,,290079678.8699957,,,,,,,,,,,,,,,,,698299999.9999994,,,,,,,,,,,,,5212578191.064771,,,,,,,359110000.0,,,,,,,,,,,,,,,248300000.00000247,,2486934203.3052964,882506675.0109806,,,,1306291475.9972436,,,,,,27553281.78503155,,,,,,,,,,,,,,,,,339825703.1082573
2017-12-07,281853067757.7969,40514453222.068245,,,,3210808425.684,101499.99999999999,258500000.0,,,,,5201775190.413235,,21072594008.7125,,,299090772.19765216,,,,,,,,,,,,,,,,,465100000.0,,,,,,,,,,,,,5181691138.906474,,,,,,,357980000.0,,,,,,,,,,,,,,,264200000.00000262,,2318538408.433681,823783046.640631,,,,1083592929.1821275,,,,,,28647097.9317732,,,,,,,,,,,,,,,,,290616261.3145968
2017-12-08,268457696192.35812,43466427811.2554,,,,3646383212.114,101099.99999999999,243000000.0,,,,,6789007820.159933,,23523197146.57606,,,302718180.22071475,,,,,,,,,,,,,,,,,580100000.0,,,,,,,,,,,,,5470564298.806006,,,,,,,402050000.0,,,,,,,,,,,,,,,250600000.0000025,,2775853986.316893,895937900.9457527,,,,1179792301.4480197,,,,,,30212317.047843907,,,,,,,,,,,,,,,,,336481250.3331421
2017-12-09,248345294090.12866,45508319343.41196,,,,3749054411.7725,101299.99999999999,243100000.0,,,,,8458008985.256837,,23245787992.322983,,,287494487.57769877,,,,,,,,,,,,,,,,,532399999.99999946,,,,,,,,,,,,,5520059420.847715,,,,,,,425570000.0,,,,,,,,,,,,,,,237200000.00000238,,2747217509.7217364,871574969.2820207,,,,1177392317.1087458,,,,,,28900007.770748418,,,,,,,,,,,,,,,,,324880780.7932433
2017-12-10,251993074346.327,42016950590.46803,,,,3397483334.1540003,101099.99999999999,254900000.00000003,,,,,8019378737.2363825,,21846078849.82096,,,283265305.29656196,,,,,,,,,,,,,,,,,461000000.0,,,,,,,,,,,,,5250673398.398273,,,,,,,398950000.0,,,,,,,,,,,,,,,219000000.0000022,,2499961229.3974276,805353574.7765812,,,,1021493334.4034176,,,,,,26314321.403910138,,,,,,,,,,,,,,,,,276152999.5121477
2017-12-11,280021061194.19354,49420227979.48303,,,,3674384448.3845,101000.0,251500000.0,,,,,11641274703.408932,,23750998701.713863,,,296993698.250738,,,,,,,,,,,,,,,,,566000000.0,,,,,,,,,,,,,5900297862.8854685,,,,,,,482490000.0,,,,,,,,,,,,,,,234000000.00000235,,2648443585.2050853,894753552.5434512,,,,1213292082.850382,,,,,,29720675.43465976,,,,,,,,,,,,,,,,,296627435.03555864
2017-12-12,285935622548.9565,63224102666.24578,,,,4181517949.7279997,104500.0,228500000.0,,,,,17830688520.85996,,27183250263.527737,,,351025469.94302267,,,,,,,,,,,,,,,,,572000000.0,,,,,,,,,,,,,7212361109.915715,,,,,,,617130000.0,,,,,,,,,,,,,,,246400000.00000247,,2876656933.447334,1027438649.5127462,,,,1380390992.4723213,,,,,,29692306.83046327,,,,,,,,,,,,,,,,,289219817.33381575
2017-12-13,272632650017.41727,67338080205.25379,,,,4131737974.136,101699.99999999999,260400000.00000003,,,,,16573515296.181782,,26823907546.25525,,,380259087.2829096,,,,,,,,,,,,,,,,,536000000.00000006,,,,,,,,,,,,,6848515414.109927,,,,,,,817940000.0,,,,,,,,,,,,,,,340900000.0000034,,2857638131.2661877,1161988150.0775,,,,1426690690.350812,,,,,,27217959.751392525,,,,,,,,,,,91969322.245392,,,,,,305506483.405879
2017-12-14,275702081739.0735,66821761261.50268,,,,7672338738.117001,101000.0,321000000.0,,,,,15195664959.557604,,32586889122.49108,,,405232545.8216529,,,,,,,,,,,,,,,,,660000000.0,,,,,,,,,,,,,7248282879.117748,,,,,,,804550000.0,,,,,,,,,,,,,,,374000000.00000376,,3085035238.6743336,1432037323.9138353,,,,1439090609.43706,,,,,,28784817.486842398,,,,,,,,,,,99573085.1082,,,,,,361857975.5817098
2017-12-15,294773668262.8048,65939058707.940956,,,,6670516729.328,100499.99999999999,321900000.0,,,,,16311382013.514425,,30449099562.759872,,,410784607.4325925,,,,,,,,,,,,,,,,,844000000.0,,,,,,,,,,,,,6957203393.476497,,,,,,,793750000.0,,,,,,,,,,,,,,,354100000.0000036,,3115367777.8210874,1318606978.7306294,,,,2015786846.2950635,,,,,,37523617.33732643,,,,,,,,,,,101202462.864516,,,,,,337246711.2647582
2017-12-16,323960103580.97253,66778056874.78518,,,,12395213922.407999,101299.99999999999,340400000.0,,,,,16412689964.837671,,30060936976.846333,,,633549094.4761332,,,,,,,,,,,,,,,,,944999999.999999,,,,,,,,,,,,,7690578168.372043,,,,,,,1108530000.0,,,,,,,,,,,,,,,375300000.00000376,,3329144636.2974515,1324511530.8280413,,,,1818088136.347383,,,,,,39003033.80956616,,,,,,,,,,,128449279.789578,,,,,,376008455.52015555
2017-12-17,319318989518.6682,69190705851.38292,,,,15105111343.6975,100899.99999999999,413800000.0,,,,,17370102153.17039,,31069676521.24594,,,656092055.9552687,,,,,,,,,,,,,,,,,1238999999.9999988,,,,,,,,,,,,,8473629411.528158,,,,,,,1090920000.0,,,,,,,,,,,,,,,437300000.0000044,,3377312438.532185,1517294434.2540314,,,,1890687662.6104176,,,,,,41535431.483073264,,,,,,,,,,,140850654.934872,,,,,,487156811.52130806
2017-12-18,317798024093.18506,75789388503.11378,,,,16368278224.3445,100600.0,484600000.0,,,,,19437714390.548325,,36201619562.74706,,,704365569.787583,,,,,,,,,,,,,,,,,1700000000.0,,,,,,,,,,,,,8899755833.154573,,,,,,,1218280000.0,,,,,,,,,,,,,,,529100000.0000053,,3753056428.9939957,1672189070.8123531,,,,1957887224.1100826,,,,,,44101592.24251599,,,,,,,,,,,145141349.6931708,,,,,,519291139.0215549
2017-12-19,293563414963.41614,78362388456.60817,,,,16430503193.834501,101400.0,425800000.0,,,,,18863877424.694225,,45837963233.59977,,,607717032.6939292,,,,,,,,,,,,,,,,,1340000000.0,,,,,,,,,,,,,8934014241.565695,,,,,,,1389380000.0,,,,,,,,,,,,,,,567300000.0000057,,3690816546.774336,1694045182.6968248,,,,2036286712.5263605,,,,,,39522461.23215483,,,,,,,,,,,168115576.0572264,,,,,,450172441.6813311
2017-12-20,275804912038.3012,77093251031.79575,,,,15338454979.285,99960.0,378200000.0,,,,,16580813041.644386,,62676494192.37134,,,716450055.9002213,,,,,,,,,,,,,,,,,1510000000.0,,,,,,,,,,,,,11165845300.867628,,,,,,2591624.24879271,1014950000.0,,,,,,,,,,,,,,,557200000.0000056,,3862492293.383715,1940233604.6950772,,,,2176285798.9839997,,,,,,40634201.76936642,,,,,,,,,,,159172102.5947808,,,,,,447619531.16869736
2017-12-21,261927344365.9207,76165922463.81154,,,,14759762763.028,101099.99999999999,429500000.0,,,,,16741815430.356783,,52024595604.48942,,,842854697.5928025,,,,,,,,,,,,,,,,,1580000000.0,,,,,,,,,,,,,10537615787.782688,,,,,,3544074.62037758,,,,,,,,,,,,,,,,576000000.0000057,,3693612655.9483814,1867309180.2103908,,,,2036886708.6111789,,,,,,36133934.43444723,,,,,,,,,,,166486198.30091038,,,,,,472456106.1684255
2017-12-22,228992815885.7193,63485616894.43472,,,,12833899957.3125,102499.99999999999,440000000.0,,,,,14264571468.16049,,42537729015.03226,,,682345894.5347811,,,,,,,,,,,,,,,,,1285000000.0,,,,,,,,,,,,,8783847777.19223,,,,,,3996321.59643866,,,,,,,,,,,,,,,,501800000.00000507,,2689171930.170542,1394510791.4765916,,,,1565989781.3761628,,,,,,33616981.10400328,,,,,,,,,,,142226573.9290944,,,,,,411049353.3497093
2017-12-23,241275884812.459,67612401044.88286,,,,12877457435.9555,108100.0,589500000.0,,,,,15467327184.96153,,50474560749.97553,,,781349094.7590094,,,,,,,,,,,,,,,,,1496000000.0,,,,,,,,,,,,,9305674044.647305,,,,,,4390775.08104278,1001630000.0,,,,,,,,,,,,,,,622400000.0000062,,2809349910.018967,1514607648.687055,,,,1631089356.5789652,,,,,,34589549.85834622,,,,,,,,,,,155080554.0066984,,,,,,463857742.7617032
2017-12-24,231137348212.71103,65258416656.91093,,,,11909859160.386,102099.99999999999,542500000.0,,,,,14825294249.480227,,47212807567.087234,,,939396948.0647278,,,,,,,,,,,,,,,,,1334000000.0,,,,,,,,,,,,,8714290399.347973,,,,,,4977124.78214012,1250430000.0,,,,,,,,,,,,,,,616700000.0000062,,2714200618.2529087,1510180939.8318372,,,,1865787825.0904503,,,,,,31077893.6659026,,,,,,,,,,,169219932.0920628,,,,,,417180939.48576444
2017-12-25,231890478784.7734,69833210627.00276,,,,12799676224.093,101000.0,501399999.99999994,,,,,14609615476.299335,,46386720478.30919,,,971781032.0759456,,,,,,,,,,,,,,,,,1357000000.0,,,,,,,,,,,,,8689125780.06271,,,,,,4842830.85048412,1236570000.0,,,,,,,,,,,,,,,694900000.0000069,,2873980977.358631,1524879231.9097972,,,,2339184736.0122094,,,,,,37076533.773996755,,,,,,,,,,,232819977.180264,,,,,,422800205.43007475
2017-12-26,264154825426.0479,72778485541.07391,,,,13260140998.319,100400.0,513700000.00000006,,,,,15228385275.422894,,49596521669.124825,,,1054663826.226386,,,,,,,,,,,,,,,,,1438000000.0,,,,,,,,,,,,,9193532632.15826,,,,,,5591961.268412791,1069829999.9999999,,,,,,,,,,,,,,,633500000.0000063,,2975515909.5874825,1603070360.9821308,,,,2111386222.4761367,,,,,,38202509.99104874,,,,,,,,,,,286227359.192844,,,,,,409080844.4587552
2017-12-27,258486213273.8292,71485852875.01027,,,,12815232466.4655,99800.0,502700000.00000006,,,,,14392140659.962765,,45721168878.03339,,,994512664.295087,,,,,,,,,,,,,,,,,1989999999.999998,,,,,,,,,,,,,8830735349.012857,,,,,,5536978.297310009,1087710000.0,,,,,,,,,,,,,,,656900000.0000067,,2855620622.1175,1512261256.6318061,,,,2068886499.8014982,,,,,,38305045.89039885,,,,,,,,,,,439388868.286548,,,,,,487906492.6565722
2017-12-28,241445533918.10052,69254307469.18582,,,,12675226285.112999,101499.99999999999,505300000.0,,,,,13621382310.21514,,42074908198.28739,,,927596799.2230375,,,,,,,,,,,,,,,,,1940000000.0,,,,,,,,,,,,,8629660543.482935,,,,,,5826303.243397648,1010530000.0,,,,,,,,,,,,,,,655600000.0000066,,2677301811.7530975,1411243080.5960584,,,,2069086498.4964359,,,,,,37938810.35110347,,,,,,,,,,,508003776.024744,,,,,,473377286.56117284
2017-12-29,241372427291.5303,71483251556.61482,,,,16436725690.7835,100099.99999999999,489800000.0,,,,,13258124031.803877,,44175295270.731834,,,1037501969.0864557,,,,,,,,,,,,,,,,,2310000000.0,,,,,,,,,,,,,8506034942.266929,,,,,,5720039.948347649,1035440000.0,,,,,,,,,,,,,,,673200000.0000068,,2713578963.43416,1529301528.2857351,,,,2209285583.6490145,,,,,,44139069.2236051,,,,,,,,,,,562316367.9019439,,,,,,533115909.67964005
2017-12-30,210184321387.61038,66992576800.18322,,,,18356365999.55,101499.99999999999,551600000.0,,,,,11567550759.072258,,37314903099.746994,,,863134112.3642564,,,,,,,,,,,,,,,,,2060000000.0,,,,,,,,,,,,,7421685671.253145,,,,,,5764797.747635289,963260000.0,,,,,,,,,,,,,,,664900000.0000067,,2379774998.9078116,1325483346.7496395,,,,1844587963.4268649,,,,,,45524034.601953425,,,,,,,,,,,513797119.158312,,,,,,494925835.0887337
2017-12-31,232333393460.83694,71675052829.58183,,,,22089864168.95,100800.0,599100000.0,,,,,12358978369.04592,,40088236730.852234,,,1004450474.3981262,,,,,,,,,,,,,,,,,2289999999.9999976,,,,,,,,,,,,,7926521902.763659,,,,,,5938773.989563789,941240000.0,,,,,,,,,,,,,,,894800000.000009,,2585224725.09767,1418636476.0139058,,,,2087286379.735931,,,,,,55092904.07074942,,,,,,,,,,,654466732.12026,,,,,,605376765.5512495
2018-01-01,225557219875.04648,73232910854.95439,,,,21847186787.939003,100299.99999999999,719900000.0,,,,,12243110573.09695,,39145366572.742355,,,978016796.9805309,,,,,,,,,,,,,,,,,2394999999.9999976,,,,,,,,,,,,,7957203692.900969,,,,,,5962487.8851757785,1020870000.0,,,,,,,,,,,,,,,867900000.0000087,,2893751136.5869937,1535099345.106496,,,,2261385243.6807523,,,,,,56026692.68673197,,,,,,,,,,,676372810.844064,,,,,,616063909.9106371
2018-01-02,247553310629.91934,83381305821.45866,,,,23707713375.69,100499.99999999999,665000000.0,,,,,13745749696.020407,,43061930489.00514,,,1008523597.9338804,,,,,,,,,,,,,,,,,2615999999.9999976,,,,,,,,,,,,,9088410568.596859,,,,,,6091179.246478722,1034359999.9999999,,,,,,,,,,,,,,,895600000.000009,,3148956900.6022267,1624133272.7077587,,,,2602583017.2475104,,,,,,69142248.38309984,,,,,,,,,,,1315450975.265784,,,,,,665080442.8452282
